episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
4,2720,0.054190278,0,[-0.02],0.29411764705882354,2,0,[0]
4,2730,0.09369424,1,[-0.19],1.7222222222222223,4,0,[0]
4,2740,0.04290118,0,[-0.03],0.3888888888888889,2,0,[1]
4,2750,0.06234216,0,[-0.13],1.0,4,0,[0]
4,2760,0.06682187,1,[0.02],0.10526315789473684,2,0,[0]
4,2770,0.06819898,1,[0.13],0.05263157894736842,1,0,[1]
4,2780,-0.046297625,1,[0.05],0.10526315789473684,1,0,[0]
4,2790,-0.11079933,0,[0.04],0.1111111111111111,2,0,[1]
4,2800,0.04492424,0,[-0.12],0.75,3,0,[1]
4,2810,0.062116776,1,[0.02],0.05555555555555555,1,0,[0]
4,2820,0.039244674,0,[-0.05],0.25,1,0,[1]
4,2830,-0.028174547,0,[0.02],0.0,0,0,[0]
4,2840,0.07437298,1,[-0.1],0.5263157894736842,6,0,[0]
4,2850,0.07124463,0,[-0.08],0.4444444444444444,6,0,[0]
4,2860,0.04425251,0,[-0.05],0.7333333333333333,2,0,[0]
4,2870,0.07799819,1,[-0.09],0.5625,2,0,[1]
4,2880,-0.08599929,1,[-0.08],0.5,2,0,[0]
5,2890,-0.05234354,1,[0.07],0.1,2,0,[0]
5,2900,0.068617634,1,[-0.04],0.21052631578947367,2,0,[1]
5,2910,0.03524487,0,[-0.04],0.23529411764705882,2,0,[1]
5,2920,0.030767567,0,[-0.07],0.75,3,0,[1]
5,2930,0.068899535,1,[-0.03],0.17647058823529413,2,0,[1]
5,2940,0.042429153,0,[0.02],0.2222222222222222,2,0,[1]
5,2950,0.07283505,0,[0.12],0.1,1,0,[0]
5,2960,-0.02907968,0,[0.05],0.05263157894736842,1,0,[1]
5,2970,-0.04772339,1,[0.05],0.05263157894736842,1,0,[0]
5,2980,0.06268974,1,[0.01],0.0,0,0,[1]
5,2990,-0.07253833,0,[0.02],0.05,1,0,[1]
5,3000,-0.02423514,0,[0.03],0.0,0,0,[0]
5,3010,-0.047783665,0,[0.],0.05,1,0,[1]
5,3020,0.08043018,0,[-0.11],0.65,7,0,[1]
5,3030,0.076296136,0,[0.05],0.391304347826087,6,0,[1]
5,3040,0.065370195,1,[-0.1],0.6666666666666666,2,0,[0]
5,3050,0.035236534,0,[-0.09],0.625,2,0,[0]
5,3060,0.029491581,0,[0.07],0.0,0,0,[0]
5,3070,0.038448475,1,[0.08],0.0,0,0,[1]
5,3080,-0.035886116,0,[0.05],0.0,0,0,[0]
5,3090,0.027253374,1,[0.09],0.0,0,0,[1]
5,3100,0.18250348,1,[0.12],0.0,0,0,[1]
5,3110,0.06475068,0,[-0.02],0.2222222222222222,2,0,[1]
5,3120,0.08838487,0,[-0.16],1.05,4,0,[1]
5,3130,0.033222422,1,[0.03],0.0,0,0,[0]
5,3140,0.058552712,0,[0.02],0.10526315789473684,1,0,[0]
5,3150,0.08248536,1,[-0.04],0.5555555555555556,2,0,[1]
5,3160,0.08341198,0,[-0.05],0.5,3,0,[1]
5,3170,-0.017325677,0,[0.05],0.0,0,0,[0]
5,3180,0.0011509955,1,[0.06],0.0,0,0,[1]
5,3190,0.07195172,0,[0.06],0.42857142857142855,2,0,[1]
5,3200,0.08536825,1,[-0.09],0.6842105263157895,6,0,[1]
5,3210,0.08270432,0,[-0.07],0.3684210526315789,6,0,[0]
5,3220,0.04153967,0,[0.03],0.5,2,0,[1]
5,3230,-0.04568453,1,[0.],0.0,0,0,[0]
5,3240,-0.018788308,1,[0.04],0.0,0,0,[1]
5,3250,-0.03871969,1,[0.02],0.0,0,0,[0]
5,3260,0.03911122,1,[0.09],0.0,0,0,[1]
5,3270,0.03680217,0,[0.05],0.0,0,0,[0]
5,3280,0.016493846,0,[0.08],0.0,0,0,[1]
5,3290,0.018930893,0,[-0.04],0.25,2,0,[0]
5,3300,0.018361744,0,[0.],0.2777777777777778,2,0,[1]
5,3310,0.089856885,1,[0.06],0.0,0,0,[0]
5,3320,0.056686822,0,[0.03],0.05263157894736842,1,0,[1]
5,3330,0.06986973,1,[-0.02],0.21052631578947367,2,0,[0]
5,3340,0.023132175,0,[-0.06],0.5,2,0,[0]
5,3350,-0.09342271,1,[0.01],0.05,1,0,[0]
5,3360,-0.054843657,1,[0.04],0.0,0,0,[1]
5,3370,-0.026668977,0,[0.04],0.0,0,0,[0]
5,3380,0.0012588352,1,[0.03],0.0,4,0,[1]
5,3390,-0.02988885,0,[0.],0.0,4,0,[0]
5,3400,-0.12299221,1,[0.01],0.0,0,0,[1]
5,3410,-0.005221324,0,[0.03],0.0,0,0,[0]
5,3420,0.060512513,1,[0.08],0.0,0,0,[1]
5,3430,0.034667246,0,[0.08],0.0,0,0,[0]
5,3440,0.02000641,1,[0.09],0.0,0,0,[1]
