episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
20,13910,[[-0.02205549]],1,[-0.04],0.25,2,0,[1]
20,13920,[[0.00016723]],0,[0.01],0.2222222222222222,2,0,[0]
20,13930,[[0.04909185]],1,[0.01],0.17647058823529413,2,0,[1]
20,13940,[[0.02699144]],0,[-0.03],0.21052631578947367,2,0,[0]
20,13950,[[0.01682146]],1,[-0.01],0.15789473684210525,2,0,[1]
20,13960,[[0.01219548]],0,[-0.05],0.3157894736842105,1,0,[0]
20,13970,[[0.04384088]],1,[-0.04],0.2222222222222222,1,0,[1]
20,13980,[[0.02063056]],0,[-0.09],0.65,2,0,[0]
20,13990,[[0.01937654]],1,[-0.1],0.631578947368421,2,0,[1]
20,14000,[[0.01919525]],0,[-0.1],0.7894736842105263,7,0,[0]
20,14010,[[-0.03168638]],1,[-0.1],0.5789473684210527,6,0,[1]
